Age,Gender,EducationLevel,ExperienceYears,JobTitle,City,Industry,Department,Salary
45,Male,High School,18,Manager,New York,Retail,Marketing,96741.48
46,Female,Master,17,Analyst,Boston,Healthcare,Marketing,105878.38
33,Female,PhD,19,Analyst,Seattle,Healthcare,Human Resources,98060.48
48,Male,PhD,29,Analyst,New York,Tech,Sales,137957.79
53,Female,Bachelor,0,Sales Executive,New York,Healthcare,Sales,89193.06
57,Male,PhD,23,Analyst,New York,Retail,Marketing,131029.97
50,Female,High School,23,Engineer,Boston,Healthcare,Engineering,106766.86
28,Male,PhD,18,Sales Executive,Austin,Tech,Finance,98790.01
21,Female,Bachelor,29,Sales Executive,New York,Retail,Human Resources,104437.95
32,Male,High School,25,Analyst,Seattle,Education,Engineering,92335.17
25,Male,Master,28,Analyst,Seattle,Tech,Finance,114121.02
44,Male,High School,12,Sales Executive,San Francisco,Education,Marketing,109605.05
26,Male,Bachelor,3,Manager,Austin,Healthcare,Human Resources,75962.52
45,Female,Bachelor,16,Manager,Austin,Retail,Engineering,90606.15
21,Male,PhD,32,Analyst,Boston,Healthcare,Finance,123514.17
45,Male,PhD,4,Manager,San Francisco,Retail,Marketing,103476.22
21,Female,Master,27,Engineer,Boston,Finance,Marketing,109865.99
52,Female,Master,23,Engineer,San Francisco,Healthcare,Finance,133152.8
23,Male,Bachelor,16,Engineer,Austin,Healthcare,Sales,89697.86
39,Female,Bachelor,10,Sales Executive,Boston,Healthcare,Sales,89929.54
49,Female,Bachelor,11,Sales Executive,San Francisco,Tech,Finance,112074.63
22,Male,Master,12,Sales Executive,Austin,Retail,Finance,79280.57
29,Male,Bachelor,7,Sales Executive,Austin,Retail,Finance,77521.15
37,Male,Master,0,Sales Executive,New York,Retail,Marketing,89021.75
56,Male,Bachelor,8,Analyst,Boston,Tech,Human Resources,94608.71
37,Male,High School,27,Manager,New York,Retail,Marketing,103706.95
32,Female,High School,1,Analyst,Austin,Healthcare,Marketing,62581.74
40,Female,Bachelor,13,Manager,Boston,Education,Sales,85886.57
23,Male,High School,12,Analyst,Boston,Finance,Finance,86032.01
24,Male,Master,1,Engineer,Seattle,Retail,Marketing,70015.64
37,Male,PhD,3,Data Scientist,San Francisco,Tech,Marketing,97951.36
57,Male,High School,11,Sales Executive,Seattle,Tech,Finance,90567.03
35,Female,PhD,9,Data Scientist,Seattle,Retail,Human Resources,83792.74
53,Female,High School,2,Data Scientist,Austin,Education,Sales,74794.25
36,Male,Master,3,Engineer,San Francisco,Retail,Engineering,96630.91
31,Female,High School,5,Data Scientist,Seattle,Tech,Marketing,84883.32
40,Female,High School,22,Data Scientist,Seattle,Finance,Human Resources,109288.84
58,Male,Bachelor,4,Engineer,Boston,Education,Engineering,95169.74
44,Male,PhD,2,Manager,Austin,Retail,Finance,88887.13
36,Female,PhD,9,Analyst,Seattle,Finance,Engineering,103470.55
50,Female,Master,18,Data Scientist,San Francisco,Retail,Finance,115500.42
54,Female,Master,13,Sales Executive,New York,Education,Human Resources,116922.71
21,Female,PhD,20,Engineer,New York,Tech,Engineering,113592.55
44,Male,Bachelor,27,Data Scientist,Austin,Education,Sales,104996.43
44,Female,Bachelor,20,Manager,New York,Healthcare,Human Resources,101222.97
29,Male,PhD,23,Manager,Boston,Retail,Engineering,109142.2
42,Female,High School,16,Sales Executive,Boston,Finance,Marketing,105706.68
32,Female,PhD,21,Data Scientist,San Francisco,Finance,Engineering,123900.54
37,Male,High School,18,Sales Executive,Austin,Education,Engineering,87631.87
45,Male,PhD,9,Manager,Austin,Education,Sales,95831.9
48,Female,High School,10,Manager,New York,Education,Human Resources,91308.8
35,Female,Bachelor,1,Analyst,Seattle,Finance,Marketing,87551.17
50,Male,PhD,32,Manager,Seattle,Tech,Human Resources,123595.36
47,Female,Master,30,Engineer,Seattle,Finance,Human Resources,135694.38
42,Male,High School,34,Analyst,San Francisco,Tech,Marketing,127656.13
30,Male,Bachelor,22,Sales Executive,Austin,Education,Marketing,91451.13
51,Female,Master,25,Manager,New York,Healthcare,Sales,128294.41
47,Female,Bachelor,24,Engineer,San Francisco,Finance,Finance,131418.68
32,Male,High School,16,Analyst,Boston,Education,Sales,83276.04
51,Male,PhD,14,Engineer,Boston,Finance,Marketing,116974.43
52,Male,Bachelor,3,Analyst,Boston,Education,Engineering,77563.27
52,Male,PhD,21,Analyst,Austin,Finance,Engineering,116639.49
55,Male,PhD,16,Analyst,Boston,Retail,Human Resources,114834.32
41,Male,Bachelor,21,Sales Executive,Seattle,Finance,Human Resources,109416.33
30,Female,Bachelor,16,Analyst,Boston,Retail,Finance,86533.78
36,Female,Bachelor,13,Analyst,San Francisco,Tech,Finance,107735.15
27,Male,PhD,13,Engineer,Boston,Finance,Finance,103840.54
24,Female,Master,16,Analyst,Seattle,Tech,Finance,87745.83
47,Male,High School,7,Sales Executive,Boston,Healthcare,Engineering,83766.26
45,Male,Master,33,Engineer,New York,Retail,Marketing,134975.22
51,Male,PhD,25,Analyst,Seattle,Finance,Finance,126740.25
31,Female,Bachelor,29,Engineer,Austin,Tech,Sales,104028.1
40,Female,Bachelor,21,Sales Executive,Boston,Education,Finance,103616.39
56,Male,High School,15,Engineer,San Francisco,Tech,Engineering,117894.14
37,Male,High School,29,Sales Executive,Boston,Finance,Human Resources,111370.44
31,Female,Master,15,Manager,San Francisco,Healthcare,Sales,114047.16
50,Female,Master,23,Analyst,New York,Retail,Finance,114899.13
55,Male,High School,34,Sales Executive,Austin,Education,Engineering,111447.12
58,Male,PhD,5,Analyst,Seattle,Tech,Human Resources,103590.13
42,Female,Master,3,Sales Executive,Seattle,Finance,Finance,99844.29
47,Female,Bachelor,17,Data Scientist,Austin,Finance,Engineering,98591.39
57,Male,Bachelor,5,Data Scientist,New York,Retail,Engineering,97644.74
55,Male,PhD,25,Data Scientist,New York,Education,Marketing,130461.17
24,Male,High School,26,Sales Executive,Boston,Tech,Engineering,103126.05
36,Male,Master,10,Analyst,New York,Tech,Finance,105731.49
36,Male,Bachelor,15,Data Scientist,Boston,Tech,Engineering,93400.26
41,Male,High School,18,Analyst,San Francisco,Retail,Sales,104385.47
46,Female,Master,14,Sales Executive,Austin,Retail,Engineering,98700.41
56,Female,PhD,25,Analyst,San Francisco,Education,Engineering,136245.31
39,Female,Bachelor,30,Analyst,San Francisco,Tech,Sales,123302.94
37,Male,PhD,18,Data Scientist,San Francisco,Tech,Finance,120737.35
46,Male,PhD,23,Engineer,San Francisco,Education,Human Resources,130978.93
42,Female,PhD,8,Manager,Seattle,Education,Marketing,96010.47
48,Female,Master,22,Sales Executive,New York,Education,Human Resources,111229.88
21,Male,PhD,3,Sales Executive,Austin,Finance,Finance,86452.92
56,Female,Master,9,Sales Executive,Austin,Education,Finance,104457.45
57,Female,Master,8,Manager,San Francisco,Healthcare,Sales,107781.69
22,Male,PhD,18,Engineer,Austin,Retail,Human Resources,98501.4
37,Female,PhD,14,Analyst,Boston,Education,Engineering,102620.65
58,Female,High School,33,Sales Executive,Austin,Finance,Sales,115372.04
41,Female,Bachelor,18,Analyst,San Francisco,Healthcare,Sales,115460.73
29,Male,High School,20,Data Scientist,Austin,Finance,Marketing,90941.98
33,Male,Bachelor,33,Data Scientist,New York,Finance,Sales,124968.93
31,Female,Bachelor,16,Data Scientist,San Francisco,Finance,Human Resources,102313.31
36,Female,High School,17,Sales Executive,Seattle,Finance,Finance,103726.7
36,Male,High School,16,Manager,New York,Tech,Marketing,97529.5
22,Male,Bachelor,1,Sales Executive,Austin,Retail,Engineering,61932.75
28,Male,Bachelor,0,Data Scientist,Seattle,Tech,Human Resources,76956.74
33,Male,Bachelor,9,Data Scientist,New York,Healthcare,Engineering,97926.71
37,Male,Master,4,Sales Executive,Boston,Tech,Sales,91555.83
59,Female,Bachelor,11,Manager,New York,Healthcare,Human Resources,112768.7
44,Male,PhD,30,Manager,Seattle,Education,Marketing,118871.18
23,Female,PhD,8,Analyst,Boston,Healthcare,Marketing,92940.71
50,Female,PhD,25,Engineer,Austin,Tech,Engineering,115996.49
33,Male,High School,14,Data Scientist,San Francisco,Tech,Finance,105783.34
39,Male,High School,15,Manager,Austin,Healthcare,Marketing,90851.89
27,Male,High School,12,Data Scientist,San Francisco,Tech,Engineering,98245.05
29,Female,Bachelor,24,Engineer,San Francisco,Healthcare,Finance,116834.39
39,Male,PhD,29,Data Scientist,Seattle,Finance,Human Resources,120253.51
42,Female,Bachelor,6,Manager,Boston,Retail,Marketing,85355.85
38,Male,Master,3,Analyst,Boston,Healthcare,Marketing,95543.63
43,Female,Master,29,Sales Executive,New York,Finance,Engineering,130324.51
22,Female,High School,9,Sales Executive,Austin,Finance,Marketing,80738.27
31,Male,Master,29,Manager,Seattle,Finance,Engineering,117095.48
51,Male,PhD,6,Manager,Austin,Finance,Marketing,108864.55
53,Female,Master,34,Engineer,New York,Healthcare,Engineering,123882.4
34,Female,High School,23,Data Scientist,New York,Tech,Marketing,105595.28
36,Male,Bachelor,19,Engineer,Seattle,Finance,Human Resources,105984.81
31,Female,Master,31,Sales Executive,New York,Education,Human Resources,118463.58
53,Female,PhD,25,Data Scientist,Seattle,Finance,Engineering,136501.06
27,Male,PhD,25,Engineer,New York,Tech,Human Resources,115575.79
51,Male,PhD,34,Sales Executive,Boston,Tech,Engineering,142739.07
34,Female,Bachelor,34,Data Scientist,Seattle,Retail,Engineering,104186.13
48,Female,PhD,11,Analyst,Boston,Retail,Sales,96254.6
36,Male,High School,32,Analyst,Boston,Finance,Human Resources,122527.66
39,Male,High School,13,Engineer,Seattle,Finance,Sales,99763.46
37,Male,PhD,32,Manager,Austin,Retail,Sales,114180.49
46,Female,Master,23,Data Scientist,San Francisco,Finance,Marketing,128072.58
26,Male,PhD,14,Engineer,New York,Education,Engineering,100956.51
29,Female,High School,30,Manager,New York,Healthcare,Finance,108777.13
37,Male,High School,16,Manager,Austin,Retail,Sales,89438.33
51,Male,High School,11,Data Scientist,San Francisco,Retail,Marketing,92919.01
32,Female,Master,21,Data Scientist,Austin,Tech,Human Resources,100948.45
43,Male,Master,22,Manager,San Francisco,Finance,Finance,127183.23
25,Female,Master,25,Sales Executive,Seattle,Retail,Engineering,95077.02
56,Male,High School,13,Engineer,Seattle,Retail,Marketing,87761.03
56,Male,Bachelor,11,Data Scientist,Boston,Education,Finance,107036.17
23,Male,PhD,3,Manager,Boston,Finance,Engineering,90490.32
44,Male,PhD,12,Sales Executive,Seattle,Healthcare,Engineering,104673.73
37,Male,High School,17,Analyst,Boston,Education,Finance,84600.43
59,Female,Master,27,Manager,Seattle,Healthcare,Marketing,125840.15
46,Female,Bachelor,18,Sales Executive,Austin,Tech,Finance,98535.14
24,Female,Bachelor,2,Analyst,New York,Retail,Sales,65981.94
32,Male,Master,18,Sales Executive,Seattle,Education,Engineering,100866.89
21,Male,PhD,19,Data Scientist,Seattle,Healthcare,Human Resources,96727.15
41,Male,PhD,24,Manager,Seattle,Finance,Finance,128051.89
39,Male,Bachelor,10,Analyst,Boston,Tech,Finance,99945.41
41,Female,Bachelor,16,Sales Executive,Boston,Tech,Engineering,100943.7
38,Female,Master,34,Analyst,Boston,Retail,Engineering,117980.62
23,Male,PhD,13,Engineer,Boston,Retail,Finance,92973.12
52,Female,Bachelor,18,Manager,Austin,Healthcare,Human Resources,94995.0
30,Male,PhD,2,Data Scientist,Seattle,Healthcare,Engineering,94116.9
35,Male,Bachelor,33,Analyst,Austin,Tech,Engineering,109220.6
25,Male,Master,21,Sales Executive,Boston,Healthcare,Sales,101618.07
24,Female,PhD,26,Analyst,Austin,Retail,Marketing,101189.46
48,Male,Bachelor,20,Sales Executive,Seattle,Tech,Sales,104869.79
24,Female,Bachelor,30,Analyst,Seattle,Tech,Human Resources,107198.14
35,Female,Bachelor,26,Data Scientist,Boston,Finance,Marketing,113013.58
37,Male,Bachelor,1,Data Scientist,Seattle,Finance,Finance,83935.01
23,Female,Master,8,Manager,Austin,Healthcare,Human Resources,80427.68
30,Male,PhD,18,Data Scientist,San Francisco,Healthcare,Human Resources,124313.33
43,Female,PhD,9,Analyst,Seattle,Retail,Sales,95796.29
38,Male,High School,6,Analyst,Austin,Retail,Marketing,81124.43
21,Male,PhD,3,Data Scientist,Austin,Finance,Human Resources,83718.74
55,Male,High School,14,Engineer,Austin,Tech,Marketing,93272.03
51,Male,Bachelor,11,Analyst,Seattle,Education,Finance,91083.92
21,Male,Master,5,Manager,San Francisco,Education,Marketing,90089.35
23,Female,Master,8,Engineer,Boston,Healthcare,Sales,83927.35
23,Male,Bachelor,34,Data Scientist,Boston,Education,Sales,104858.52
57,Male,High School,7,Sales Executive,Seattle,Education,Human Resources,88506.2
39,Female,Bachelor,6,Analyst,Seattle,Finance,Marketing,97525.68
49,Male,Master,3,Sales Executive,New York,Tech,Sales,95785.22
45,Male,Master,12,Manager,San Francisco,Retail,Engineering,112144.62
53,Female,PhD,18,Engineer,Austin,Finance,Sales,123193.64
56,Male,High School,6,Sales Executive,Austin,Retail,Finance,77128.94
49,Female,PhD,9,Manager,Boston,Finance,Engineering,109557.73
46,Female,Master,24,Sales Executive,Seattle,Finance,Marketing,120792.52
24,Female,Master,34,Sales Executive,San Francisco,Education,Human Resources,117849.9
34,Male,PhD,24,Manager,Boston,Retail,Engineering,115854.92
47,Female,PhD,28,Analyst,San Francisco,Finance,Sales,141466.95
53,Male,Master,11,Sales Executive,Seattle,Education,Human Resources,93451.56
42,Female,PhD,11,Manager,Austin,Healthcare,Human Resources,94414.75
23,Female,PhD,5,Sales Executive,New York,Retail,Human Resources,82049.93
43,Female,High School,9,Analyst,San Francisco,Finance,Human Resources,104975.73
41,Male,Master,1,Manager,Austin,Healthcare,Marketing,84213.35
43,Female,Bachelor,24,Sales Executive,San Francisco,Education,Marketing,118063.82
24,Male,High School,6,Data Scientist,San Francisco,Finance,Marketing,99314.3
41,Female,Bachelor,22,Analyst,San Francisco,Education,Sales,112560.63
57,Female,PhD,10,Sales Executive,Seattle,Education,Marketing,111836.28
51,Male,PhD,22,Engineer,Boston,Education,Human Resources,113854.78
41,Female,Bachelor,6,Manager,San Francisco,Retail,Engineering,87139.55
46,Female,PhD,26,Sales Executive,Seattle,Healthcare,Engineering,122966.01
55,Male,PhD,12,Analyst,New York,Healthcare,Engineering,121123.42
58,Male,High School,16,Analyst,Boston,Tech,Engineering,106265.95
44,Female,Bachelor,31,Engineer,Seattle,Finance,Engineering,123406.35
31,Female,High School,25,Engineer,New York,Education,Finance,88957.11
49,Female,Bachelor,21,Sales Executive,Boston,Finance,Engineering,113152.8
23,Male,High School,12,Data Scientist,Seattle,Healthcare,Engineering,84094.21
21,Male,Master,11,Analyst,New York,Healthcare,Engineering,93209.69
39,Female,Master,6,Data Scientist,Seattle,Education,Sales,90752.17
42,Male,Bachelor,0,Data Scientist,New York,Retail,Finance,97013.34
34,Male,Master,32,Sales Executive,San Francisco,Education,Engineering,129111.36
34,Female,High School,13,Manager,San Francisco,Education,Marketing,93199.31
36,Male,Bachelor,16,Manager,Boston,Tech,Sales,90168.48
53,Male,Master,3,Manager,New York,Retail,Finance,101079.37
33,Male,Master,0,Engineer,San Francisco,Finance,Marketing,91383.05
58,Male,Bachelor,23,Analyst,Boston,Retail,Marketing,106050.9
32,Male,Master,33,Engineer,Austin,Education,Sales,105298.58
58,Female,Master,33,Analyst,San Francisco,Education,Marketing,136396.4
59,Male,Bachelor,23,Analyst,San Francisco,Education,Human Resources,123874.97
53,Male,Master,14,Analyst,Seattle,Education,Sales,98186.01
53,Male,Master,16,Sales Executive,Austin,Education,Sales,107763.31
49,Male,Master,12,Manager,New York,Retail,Human Resources,111591.25
25,Female,Master,6,Engineer,Boston,Education,Sales,82288.94
26,Female,PhD,8,Engineer,Austin,Healthcare,Marketing,94359.29
51,Male,Bachelor,34,Sales Executive,New York,Healthcare,Marketing,124049.12
36,Female,PhD,22,Analyst,San Francisco,Tech,Marketing,119819.36
51,Male,PhD,22,Manager,Boston,Finance,Human Resources,132903.03
45,Female,High School,25,Data Scientist,Boston,Healthcare,Marketing,106830.88
53,Male,PhD,0,Data Scientist,Austin,Tech,Human Resources,98462.35
33,Male,PhD,13,Sales Executive,Seattle,Retail,Human Resources,103703.08
30,Female,High School,31,Manager,New York,Finance,Human Resources,119331.98
44,Male,Master,9,Data Scientist,Austin,Education,Sales,103011.41
30,Female,Master,0,Data Scientist,Seattle,Education,Finance,77465.62
51,Male,PhD,4,Engineer,Seattle,Retail,Human Resources,102057.81
33,Female,High School,2,Manager,Seattle,Finance,Marketing,80244.51
23,Female,Master,26,Data Scientist,Boston,Healthcare,Human Resources,99731.34
54,Female,High School,21,Engineer,New York,Finance,Engineering,122160.49
48,Female,Bachelor,17,Manager,New York,Tech,Sales,110815.75
39,Male,Bachelor,15,Analyst,Austin,Retail,Marketing,97870.7
43,Male,Bachelor,1,Manager,San Francisco,Healthcare,Sales,98319.24
52,Female,Bachelor,12,Sales Executive,Austin,Finance,Sales,107758.85
33,Male,PhD,15,Engineer,New York,Finance,Engineering,108658.04
53,Male,Bachelor,7,Analyst,Boston,Healthcare,Human Resources,100125.17
54,Male,Bachelor,7,Engineer,Austin,Tech,Marketing,93646.96
53,Female,High School,9,Engineer,San Francisco,Tech,Finance,101619.59
25,Female,Master,32,Data Scientist,Austin,Finance,Sales,121522.64
23,Male,High School,30,Manager,Seattle,Education,Finance,87036.35
27,Male,PhD,11,Engineer,San Francisco,Healthcare,Finance,109275.28
44,Female,Bachelor,8,Engineer,Seattle,Tech,Human Resources,88928.88
42,Male,Master,8,Sales Executive,Boston,Tech,Finance,100367.51
43,Male,Master,17,Sales Executive,New York,Tech,Marketing,112101.56
50,Male,Bachelor,29,Sales Executive,Austin,Retail,Human Resources,106097.05
38,Female,Bachelor,31,Engineer,Austin,Education,Finance,105288.5
52,Female,PhD,22,Analyst,Seattle,Tech,Human Resources,115203.98
27,Female,PhD,10,Manager,Seattle,Education,Marketing,95635.89
53,Male,Bachelor,19,Engineer,New York,Finance,Sales,123829.01
25,Male,Bachelor,18,Data Scientist,Austin,Finance,Engineering,90560.9
48,Male,Bachelor,25,Analyst,New York,Retail,Human Resources,119057.33
28,Female,Bachelor,9,Analyst,Seattle,Education,Engineering,83804.99
35,Female,Master,23,Manager,Seattle,Healthcare,Sales,106009.7
24,Female,PhD,12,Analyst,San Francisco,Retail,Marketing,94893.84
54,Male,Bachelor,33,Manager,Seattle,Tech,Sales,118773.37
25,Female,Bachelor,28,Analyst,Seattle,Finance,Engineering,98063.69
53,Male,Master,6,Manager,New York,Finance,Marketing,113399.53
